Wall time,Step,Value
1767450328.1070313,1317655,2.7131495475769043
1767450333.366401,1318095,-31.251869201660156
1767450336.1409554,1318397,-7.197259902954102
1767450337.6795886,1318555,-181.6500244140625
1767450384.881676,1322643,-741.2523803710938
1767450448.743523,1328195,-4.706992149353027
1767450455.8886485,1328724,32.95745849609375
1767450485.9435515,1331041,-6.431506156921387
1767450502.822257,1332283,-650.4988403320312
1767450521.2860925,1333681,-41.897605895996094
1767450527.5168133,1334157,-27.3192195892334
1767450533.318568,1334605,-12.039623260498047
1767450535.0999885,1334744,-75.15803527832031
1767450566.1811683,1337121,-427.4997863769531
1767450584.014271,1338485,-101.0985107421875
1767450637.3188975,1342560,-45.28589630126953
1767450650.9490354,1343599,-58.50169372558594
1767450660.74975,1344349,-155.23756408691406
1767450675.761814,1345500,53.76057815551758
1767450707.2801135,1347851,-291.5362854003906
1767450712.0346804,1348205,-90.56829071044922
1767450722.8694298,1349024,-383.1383361816406
1767450742.9839926,1350973,-44.846126556396484
1767450782.5589583,1354656,-98.51628875732422
1767450818.899164,1357800,-75.72774505615234
1767450835.305866,1359491,-133.62754821777344
1767450843.9188967,1360364,-66.75137329101562
1767450845.1119983,1360484,-28.04945945739746
1767450857.987542,1361558,-13.284467697143555
1767450894.8551128,1364872,-269.714111328125
1767450899.8162308,1365310,6.607024192810059
1767450907.9162726,1366123,36.033416748046875
1767450971.4795392,1371533,-43.668556213378906
1767450983.4667714,1372535,-68.25363159179688
1767451012.422469,1375195,-149.4701385498047
1767451018.7130437,1375695,-239.796142578125
1767451056.6230197,1379138,45.751426696777344
1767451072.8044014,1380675,-406.4897766113281
1767451136.5377407,1385640,-47.95643615722656
1767451142.6169446,1386178,-8.43281364440918
1767451143.888337,1386307,-62.288185119628906
1767451153.2202115,1387110,0.9874507188796997
1767451154.7308662,1387260,-146.6365203857422
1767451168.2381747,1388529,-37.122520446777344
1767451213.0637486,1392547,12.419686317443848
1767451261.7287552,1396892,15.799518585205078
1767451291.793584,1399621,-15.424848556518555
1767451339.9272335,1402934,-37.02741622924805
1767451358.342524,1404772,-332.7691955566406
1767451403.8481896,1408768,-203.46206665039062
1767451409.498692,1409353,-11.255807876586914
1767451430.659092,1411259,67.45661163330078
1767451433.3571365,1411484,-77.58641815185547
1767451438.1017756,1411974,-245.7819366455078
1767451470.1498284,1415094,-85.2694320678711
1767451484.8526442,1416529,-35.49298858642578
1767451525.7603588,1420341,-249.16993713378906
1767451528.3910115,1420624,-47.99845886230469
1767451553.528919,1423152,-283.5734558105469
1767451562.724731,1424054,-452.7562255859375
1767451588.5391746,1426699,-62.0083122253418
1767451591.6341403,1426992,-47.634220123291016
1767451595.2228832,1427281,17.75927734375
1767451606.6474543,1428182,-121.7892074584961
1767451661.3888547,1433278,70.5313949584961
1767451682.4613047,1434939,27.79579734802246
1767451698.216579,1436235,-195.5345001220703
1767451704.1914673,1436781,-40.9434928894043
1767451717.5908744,1438012,-35.44503402709961
1767451724.9190845,1438738,-188.0959014892578
1767451732.46791,1439484,-78.5048599243164
1767451739.1080723,1440165,-202.48226928710938
1767451742.1333237,1440489,-13.814129829406738
1767451768.0967236,1443117,-79.4095458984375
1767451792.7716484,1445205,-294.89892578125
1767451808.632092,1446673,-186.127685546875
1767451853.0504441,1450804,46.8382682800293
1767451861.6055562,1451732,-121.25960540771484
1767451863.9994783,1451987,-67.67623138427734
1767451903.9210322,1455566,-104.69041442871094
1767451911.042361,1456151,-153.86949157714844
1767451925.4347985,1457321,-565.4109497070312
1767451951.0472884,1459610,-244.30935668945312
1767451961.0245278,1460545,-270.6524963378906
1767451980.60281,1462483,-184.5640106201172
1767451998.86694,1464109,-520.511474609375
1767452032.7189617,1467284,-120.61239624023438
1767452064.0218523,1470167,-321.39581298828125
1767452068.3775668,1470509,-15.43350601196289
1767452082.4019337,1471643,-220.6963653564453
1767452109.6781929,1474137,-19.10228729248047
1767452115.4279454,1474732,-2.7552602291107178
1767452202.7750359,1482733,-422.19842529296875
1767452210.2632341,1483407,-284.8535461425781
1767452222.8431923,1484707,-104.82611083984375
1767452253.9388618,1487777,-157.7108612060547
1767452278.0524926,1489830,-16.962499618530273
1767452298.124803,1491644,-120.17388916015625
1767452315.0134215,1493219,-289.7650146484375
1767452344.250977,1495943,-72.59185791015625
1767452351.59306,1496604,-24.510177612304688
1767452360.4636505,1497362,-78.85424041748047
1767452380.806057,1498986,-573.9885864257812
1767452396.4218488,1500365,2.7358436584472656
1767452421.4462066,1502650,47.386016845703125
1767452423.7373016,1502881,-16.36935806274414
1767452468.5117898,1507008,-140.73101806640625
1767452474.141223,1507537,-393.0828552246094
1767452491.6046567,1509137,-249.05674743652344
1767452528.2133043,1512604,-169.1800537109375
1767452553.254384,1515022,-238.3297882080078
1767452555.7015488,1515279,-277.6406555175781
1767452572.028434,1516798,-48.67338943481445
1767452603.3835032,1519714,-108.03292846679688
1767452632.031878,1522330,-314.0509033203125
1767452635.2318032,1522655,-18.0230770111084
1767452641.4292698,1523204,30.73650360107422
1767452655.7156212,1524606,-542.7891235351562
1767452674.6471398,1526323,-48.04677200317383
1767452702.483233,1528631,22.021656036376953
1767452705.9304266,1528900,-245.2143096923828
1767452737.1225653,1531474,-300.8683776855469
1767452744.1616147,1532137,-153.81268310546875
1767452745.010691,1532225,-423.5817565917969
1767452788.9157424,1536303,-50.83331298828125
1767452799.263917,1537344,-221.97109985351562
1767452804.7262104,1537817,-29.08680534362793
1767452812.0144424,1538503,-21.35751724243164
1767452832.047877,1540096,-158.0644073486328
1767452892.120527,1545366,-73.13182830810547
1767452948.5222778,1550134,-40.26227569580078
1767452962.4896796,1551248,-60.40996170043945
1767452989.5463972,1553380,-3.9476544857025146
1767453009.94833,1555091,27.728015899658203
1767453010.99832,1555202,-81.69142150878906
1767453012.26082,1555331,-22.598766326904297
1767453025.412819,1556599,-105.41923522949219
1767453033.013058,1557335,-52.390953063964844
1767453079.6940887,1561414,-194.87350463867188
1767453117.425805,1565017,-257.4447021484375
1767453118.7442918,1565155,-642.6846313476562
1767453129.20309,1566177,41.7379150390625
1767453140.8015127,1567183,4.597702980041504
1767453158.3489528,1568624,-23.36484146118164
1767453178.14476,1570224,-0.06706148386001587
1767453182.5358517,1570569,-211.91207885742188
1767453212.9306915,1573014,-30.336257934570312
1767453226.4989815,1574247,-123.8617172241211
1767453230.7266512,1574600,-487.7951354980469
1767453246.048178,1575838,-70.23429870605469
