Wall time,Step,Value
1767347660.3571684,1129776,764.0
1767347662.4013658,1130602,826.0
1767347666.3392339,1132130,764.0
1767347668.3709402,1132894,764.0
1767347675.587662,1135583,844.0
1767347712.0857396,1149327,862.0
1767347714.7469952,1150299,972.0
1767347717.0592713,1151185,886.0
1767347727.6932447,1155287,852.0
1767347734.0817506,1157745,852.0
1767347742.2417676,1160908,852.0
1767347744.174062,1161672,764.0
1767347746.187124,1162436,764.0
1767347755.2005842,1165778,842.0
1767347757.1482885,1166542,764.0
1767347763.2533998,1168862,792.0
1767347771.2733953,1172022,792.0
1767347775.8687055,1173704,918.0
1767347803.0127554,1184334,824.0
1767347805.1966655,1185176,842.0
1767347824.749577,1192694,842.0
1767347826.619072,1193458,764.0
1767347857.6451385,1202525,792.0
1767347874.7512395,1209103,764.0
1767347876.9142237,1209927,824.0
1767347883.3057342,1212394,783.0
1767347887.4124153,1214012,826.0
1767347889.5486407,1214836,824.0
1767347906.3528903,1221345,764.0
1767347908.4592652,1222169,824.0
1767347910.5838091,1222993,824.0
1767347919.2703617,1226309,792.0
1767347923.6498792,1227897,764.0
1767347927.6734524,1229547,826.0
1767347944.366218,1235934,792.0
1767347954.5189245,1239921,842.0
1767347956.6841831,1240745,824.0
1767347963.0658987,1243125,852.0
1767347977.3597903,1248741,826.0
1767348002.2133503,1258327,884.0
1767348013.0704517,1262410,825.0
1767348014.9179943,1263174,764.0
1767348018.9460251,1264780,764.0
1767348020.918797,1265544,764.0
1767348033.7028515,1270432,824.0
1767348048.1641548,1276044,824.0
1767348050.1472647,1276808,764.0
1767348069.0744905,1284118,842.0
1767348077.2526147,1287239,829.0
1767348081.6289992,1288907,824.0
1767348089.9045174,1292142,764.0
1767348108.9602017,1299488,824.0
1767348112.9196887,1301016,764.0
1767348119.4456866,1303464,842.0
1767348123.3880408,1305039,811.0
1767348125.6915958,1305952,913.0
1767348136.1439676,1309888,792.0
1767348152.9392478,1316474,912.0
1767348157.5582497,1318136,838.0
1767348171.797878,1323771,783.0
1767348173.8033786,1324535,764.0
1767348182.1975777,1327781,826.0
1767348192.4417174,1331738,764.0
1767348198.6798341,1334120,764.0
1767348202.7388332,1335648,764.0
1767348208.9609234,1338134,838.0
1767348215.0988986,1340488,764.0
1767348223.763412,1343791,824.0
1767348241.1478302,1350490,764.0
1767348257.601534,1356842,764.0
1767348261.7139428,1358398,764.0
1767348265.7822807,1360032,870.0
1767348271.931492,1362412,824.0
1767348273.9536436,1363176,764.0
1767348286.4026606,1367934,882.0
1767348288.7184923,1368726,792.0
1767348305.3671632,1375237,783.0
1767348311.4440904,1377608,824.0
1767348313.56535,1378428,820.0
1767348315.597549,1379210,782.0
1767348317.9376605,1380002,792.0
1767348322.0251455,1381668,824.0
1767348328.516179,1384214,912.0
1767348342.8480365,1389756,764.0
1767348344.7935734,1390520,764.0
1767348355.7371793,1394711,930.0
1767348359.9626405,1396299,764.0
1767348362.0722978,1397153,854.0
1767348364.2946024,1398037,884.0
1767348391.0179808,1405346,792.0
1767348399.4121292,1408534,792.0
1767348403.6028318,1410210,792.0
1767348405.608274,1410993,783.0
1767348409.577,1412521,764.0
1767348419.961663,1416459,792.0
1767348421.91759,1417251,792.0
1767348425.7860231,1418779,764.0
1767348427.948753,1419621,842.0
1767348429.9537241,1420385,764.0
1767348436.030993,1422737,764.0
1767348440.1509671,1424325,824.0
1767348444.5239725,1426005,838.0
1767348469.4021883,1435618,824.0
1767348488.9292855,1443056,764.0
1767348501.3539233,1447975,764.0
1767348503.6989093,1448873,898.0
1767348516.242055,1453730,764.0
1767348518.5972993,1454650,920.0
1767348520.744963,1455476,826.0
1767348537.147593,1461814,824.0
1767348551.4407406,1467610,975.0
1767348567.5609467,1474034,764.0
1767348569.646137,1474876,842.0
1767348575.731011,1477257,764.0
1767348590.2490654,1483006,764.0
1767348594.3502061,1484534,764.0
1767348602.071204,1487652,764.0
1767348622.5516472,1495722,764.0
1767348624.8515837,1496546,824.0
1767348631.4355085,1499208,870.0
1767348641.7855816,1503174,820.0
1767348649.5393775,1506352,764.0
1767348677.0652921,1517138,998.0
1767348681.027589,1518726,764.0
1767348683.1446772,1519552,826.0
1767348695.680031,1524447,783.0
1767348697.6878333,1525211,764.0
1767348699.7368624,1526003,792.0
1767348703.583772,1527591,824.0
1767348707.5776622,1529175,792.0
1767348732.5490015,1538983,792.0
1767348750.976945,1546305,838.0
1767348758.8014965,1549449,824.0
1767348768.7429247,1553348,824.0
1767348770.6990125,1554112,764.0
